X;Y;ID
4403941.96870008;3834431.77897453;25183
4404340.66170818;3835113.81249883;25184
4404739.38113384;3835795.85598334;25185
4405138.12697421;3836477.90941969;25186
4405536.89922648;3837159.9727995;25187
4405935.69788779;3837842.04611439;25188
4406334.52295533;3838524.12935597;25189
4406733.37442624;3839206.22251588;25190
4407132.25229771;3839888.32558572;25191
4407531.15656688;3840570.43855711;25192
4407930.08723092;3841252.56142166;25193
4408329.04428698;3841934.694171;25194
4408728.02773224;3842616.83679674;25195
4409127.03756384;3843298.98929047;25196
4409526.07377894;3843981.15164383;25197
4409925.1363747;3844663.32384839;25198
4410324.22534828;3845345.50589579;25199
4410723.34069682;3846027.69777764;25200
4411122.48241748;3846709.89948551;25201
4411521.65050741;3847392.11101104;25202
4411920.84496376;3848074.33234581;25203
4412320.06578369;3848756.56348141;25204
4412719.31296433;3849438.80440949;25205
4413118.58650284;3850121.0551216;25206
4413517.88639637;3850803.31560935;25207
4413917.21264206;3851485.58586435;25208
4414316.56523704;3852167.86587817;25209
4414715.94417848;3852850.15564243;25210
4415115.3494635;3853532.45514871;25211
4415514.78108926;3854214.76438859;25212
4415914.23905289;3854897.08335369;25213
4417112.77094238;3856944.09851603;25216
4417512.33422887;3857626.4562978;25217
4417911.92383892;3858308.8237627;25218
4418311.53976965;3858991.20090231;25219
4418711.18201822;3859673.58770822;25220
4419110.85058174;3860355.984172;25221
4419510.54545734;3861038.39028522;25222
4419910.26664216;3861720.80603949;25223
4420310.01413332;3862403.23142635;25224
4423908.92486505;3868545.49198487;25233
4424308.93526151;3869228.0132342;25234
4342967.7339095;3731277.46980915;25511
4343362.36371097;3731957.91970246;25512
4343757.02035088;3732638.38081456;25513
4344151.70382655;3733318.85313729;25514
4344546.4141353;3733999.33666242;25515
4344941.15127446;3734679.83138181;25516
4345335.91524135;3735360.33728725;25517
4345730.70603329;3736040.85437056;25518
4346125.52364763;3736721.38262355;25519
4346520.36808165;3737401.92203805;25520
4346915.23933271;3738082.47260583;25521
4347310.1373981;3738763.03431874;25522
4347705.06227514;3739443.60716857;25523
4348100.01396117;3740124.19114712;25524
4348494.99245347;3740804.7862462;25525
4348889.99774939;3741485.39245761;25526
4349285.02984624;3742166.00977315;25527
4349680.08874131;3742846.63818464;25528
4350075.17443193;3743527.27768385;25529
4350470.28691539;3744207.9282626;25530
4350865.42618903;3744888.58991268;25531
4351260.59225014;3745569.26262589;25532
4351655.78509603;3746249.946394;25533
4352051.00472402;3746930.64120884;25534
4352446.25113139;3747611.34706217;25535
4352841.52431546;3748292.0639458;25536
4353236.82427354;3748972.7918515;25537
4353632.15100291;3749653.53077109;25538
4354027.5045009;3750334.28069632;25539
4354422.88476478;3751015.04161898;25540
4354818.29179187;3751695.81353089;25541
4355213.72557947;3752376.59642379;25542
4355609.18612486;3753057.39028947;25543
4356004.67342536;3753738.19511973;25544
4356400.18747824;3754419.01090632;25545
4356795.72828081;3755099.83764105;25546
4357191.29583036;3755780.67531566;25547
4357586.89012417;3756461.52392196;25548
4357982.51115955;3757142.38345169;25549
4358378.15893378;3757823.25389665;25550
4358773.83344415;3758504.13524859;25551
4359169.53468794;3759185.0274993;25552
4359565.26266246;3759865.93064052;25553
4359961.01736497;3760546.84466403;25554
4360356.79879276;3761227.76956161;25555
4360752.60694312;3761908.705325;25556
4361148.44181333;3762589.65194598;25557
4361544.30340068;3763270.6094163;25558
4361940.19170243;3763951.57772773;25559
4362336.10671588;3764632.55687202;25560
4362732.0484383;3765313.54684094;25561
4363128.01686697;3765994.54762623;25562
4363524.01199915;3766675.55921966;25563
4363920.03383214;3767356.58161298;25564
4364316.0823632;3768037.61479793;25565
4364712.15758961;3768718.65876628;25566
4365108.25950863;3769399.71350976;25567
4365504.38811754;3770080.77902014;25568
4365900.54341362;3770761.85528915;25569
4366296.72539412;3771442.94230854;25570
4366692.93405631;3772124.04007006;25571
4367089.16939747;3772805.14856545;25572
4367485.43141485;3773486.26778646;25573
4367881.72010573;3774167.3977248;25574
4368278.03546737;3774848.53837225;25575
4368674.37749701;3775529.68972053;25576
4369070.74619196;3776210.85176138;25577
4369467.14154943;3776892.02448653;25578
4369863.56356671;3777573.20788771;25579
4370260.01224104;3778254.40195668;25580
4370656.48756969;3778935.60668513;25581
4371052.98954992;3779616.82206482;25582
4371449.51817897;3780298.04808748;25583
4371846.07345411;3780979.28474483;25584
4372242.65537258;3781660.53202859;25585
4372639.26393164;3782341.78993048;25586
4373035.89912853;3783023.05844225;25587
4373432.56096052;3783704.33755562;25588
4373829.24942485;3784385.62726228;25589
4374225.96451876;3785066.92755397;25590
4374622.7062395;3785748.23842242;25591
4375019.47458433;3786429.55985932;25592
4375416.26955048;3787110.89185642;25593
4375813.09113519;3787792.23440541;25594
4376209.93933571;3788473.58749801;25595
4376606.81414929;3789154.95112594;25596
4377003.71557316;3789836.32528089;25597
4377400.64360457;3790517.7099546;25598
4384549.89490478;3802784.42332815;25616
4384947.32795344;3803466.00628117;25617
4385344.78755421;3804147.59958686;25618
4385742.27370429;3804829.2032369;25619
4386139.78640092;3805510.81722298;25620
4386537.32564131;3806192.44153678;25621
4386934.89142266;3806874.07616997;25622
4387332.4837422;3807555.72111425;25623
4387730.10259713;3808237.37636126;25624
4388127.74798468;3808919.04190271;25625
4388525.41990204;3809600.71773025;25626
4388923.11834642;3810282.40383558;25627
4389320.84331505;3810964.10021034;25628
4389718.59480511;3811645.80684621;25629
4390116.37281383;3812327.52373488;25630
4390514.1773384;3813009.25086799;25631
4390912.00837603;3813690.98823721;25632
4391309.86592392;3814372.73583423;25633
4391707.74997928;3815054.49365068;25634
4392105.66053929;3815736.26167824;25635
4392503.59760118;3816418.03990858;25636
4392901.56116213;3817099.82833335;25637
4393299.55121934;3817781.62694421;25638
4393697.56777001;3818463.4357328;25639
4394095.61081133;3819145.25469081;25640
4394493.6803405;3819827.08380986;25641
4394891.77635472;3820508.92308164;25642
4395289.89885116;3821190.77249776;25643
4395688.04782704;3821872.63204992;25644
4396086.22327954;3822554.50172974;25645
4396484.42520583;3823236.38152886;25646
4396882.65360313;3823918.27143895;25647
4397280.90846861;3824600.17145164;25648
4397679.18979946;3825282.08155858;25649
4398077.49759286;3825964.00175142;25650
4398475.83184601;3826645.93202179;25651
4398874.19255607;3827327.87236135;25652
4399272.57972025;3828009.82276171;25653
4399670.9933357;3828691.78321453;25654
4400069.43339963;3829373.75371145;25655
4400467.8999092;3830055.7342441;25656
4400866.39286159;3830737.72480411;25657
4401264.91225398;3831419.72538311;25658
4401663.45808355;3832101.73597274;25659
4402062.03034747;3832783.75656464;25660
4402460.62904291;3833465.78715042;25661
4402859.25416706;3834147.82772172;25662
4403257.90571707;3834829.87827018;25663
4403656.58369012;3835511.93878738;25664
4404055.28808339;3836194.009265;25665
4404454.01889403;3836876.08969462;25666
4404852.77611922;3837558.18006789;25667
4405251.55975613;3838240.28037642;25668
4405650.36980192;3838922.39061183;25669
4406049.20625374;3839604.51076574;25670
4406448.06910878;3840286.64082976;25671
4406846.95836418;3840968.78079552;25672
4407245.87401712;3841650.93065461;25673
4407644.81606475;3842333.09039868;25674
4408043.78450422;3843015.2600193;25675
4408442.77933271;3843697.43950811;25676
4408841.80054736;3844379.62885671;25677
4409240.84814534;3845061.82805671;25678
4409639.92212379;3845744.03709971;25679
4410039.02247988;3846426.25597733;25680
4410438.14921075;3847108.48468116;25681
4410837.30231356;3847790.72320281;25682
4411236.48178546;3848472.97153388;25683
4411635.68762359;3849155.22966598;25684
4412034.91982511;3849837.49759069;25685
4412434.17838717;3850519.77529962;25686
4412833.46330691;3851202.06278436;25687
4413232.77458147;3851884.36003651;25688
4413632.11220801;3852566.66704768;25689
4414031.47618367;3853248.98380944;25690
4414430.86650558;3853931.31031339;25691
4414830.28317089;3854613.64655112;25692
4415229.72617675;3855295.99251422;25693
4415629.19552029;3855978.34819427;25694
4416028.69119864;3856660.71358288;25695
4416428.21320895;3857343.08867161;25696
4416827.76154836;3858025.47345206;25697
4417227.33621399;3858707.8679158;25698
4417626.93720299;3859390.27205442;25699
4418026.56451248;3860072.68585951;25700
4418426.21813961;3860755.10932264;25701
4418825.89808149;3861437.54243537;25702
4419225.60433527;3862119.9851893;25703
4419625.33689806;3862802.43757601;25704
4420025.095767;3863484.89958706;25705
4420424.88093922;3864167.37121402;25706
4422424.20124879;3867579.87329255;25711
4422824.14418026;3868262.40243798;25712
4423224.11339487;3868944.9411403;25713
4423624.10888974;3869627.48939107;25714
4342680.57412532;3732351.9258662;25992
4343075.21532991;3733032.41393533;25993
4343469.88337285;3733712.91321534;25994
4343864.57825147;3734393.42369803;25995
4344259.29996311;3735073.94537521;25996
4344654.04850506;3735754.4782387;25997
4345048.82387469;3736435.02228031;25998
4345443.62606929;3737115.57749187;25999
4345838.45508619;3737796.14386516;26000
4346233.31092271;3738476.72139203;26001
4346628.19357618;3739157.31006425;26002
4347023.1030439;3739837.90987365;26003
4347418.03932321;3740518.52081202;26004
4347813.0024114;3741199.14287117;26005
4348207.99230581;3741879.7760429;26006
4348603.00900373;3742560.42031902;26007
4348998.0525025;3743241.07569132;26008
4349393.12279941;3743921.74215161;26009
4349788.21989179;3744602.41969168;26010
4350183.34377693;3745283.10830332;26011
4350578.49445215;3745963.80797833;26012
4350973.67191476;3746644.51870851;26013
4351368.87616207;3747325.24048565;26014
4351764.10719137;3748005.97330154;26015
4352159.36499998;3748686.71714796;26016
4352554.6495852;3749367.4720167;26017
4352949.96094433;3750048.23789956;26018
4353345.29907468;3750729.01478833;26019
4353740.66397354;3751409.80267477;26020
4354136.05563821;3752090.60155069;26021
4354531.47406599;3752771.41140785;26022
4354926.91925419;3753452.23223804;26023
4355322.39120009;3754133.06403304;26024
4355717.889901;3754813.90678462;26025
4356113.4153542;3755494.76048456;26026
4356508.96755699;3756175.62512465;26027
4356904.54650666;3756856.50069663;26028
4357300.15220051;3757537.38719232;26029
4357695.78463582;3758218.28460345;26030
4358091.44380988;3758899.19292181;26031
4358487.12971998;3759580.11213917;26032
4358882.84236342;3760261.04224729;26033
4359278.58173746;3760941.98323792;26034
4359674.34783941;3761622.93510288;26035
4360070.14066654;3762303.89783386;26036
4360465.96021613;3762984.87142268;26037
4360861.80648548;3763665.85586108;26038
4361257.67947185;3764346.85114081;26039
4361653.57917253;3765027.85725364;26040
4362049.5055848;3765708.87419134;26041
4362445.45870593;3766389.90194564;26042
4362841.4385332;3767070.9405083;26043
4363237.44506389;3767751.98987108;26044
4363633.47829528;3768433.05002575;26045
4364029.53822462;3769114.12096402;26046
4364425.62484921;3769795.20267767;26047
4364821.7381663;3770476.29515844;26048
4365217.87817318;3771157.39839807;26049
4365614.0448671;3771838.51238831;26050
4366010.23824534;3772519.63712091;26051
4366406.45830517;3773200.77258761;26052
4366802.70504384;3773881.91878014;26053
4367198.97845863;3774563.07569026;26054
4367595.27854679;3775244.2433097;26055
4367991.6053056;3775925.42163019;26056
4368387.95873232;3776606.61064347;26057
4368784.33882421;3777287.81034129;26058
4369180.74557851;3777969.02071537;26059
4369577.1789925;3778650.24175743;26060
4369973.63906343;3779331.47345923;26061
4370370.12578856;3780012.71581248;26062
4370766.63916515;3780693.96880892;26063
4371163.17919044;3781375.23244027;26064
4371559.7458617;3782056.50669825;26065
4371956.33917618;3782737.79157459;26066
4372352.95913112;3783419.08706104;26067
4372749.60572377;3784100.39314927;26068
4373146.2789514;3784781.70983105;26069
4373542.97881123;3785463.03709807;26070
4373939.70530053;3786144.37494206;26071
4374336.45841654;3786825.72335474;26072
4374733.23815651;3787507.08232782;26073
4375130.04451767;3788188.451853;26074
4375526.87749727;3788869.83192201;26075
4375923.73709256;3789551.22252658;26076
4376320.62330078;3790232.62365838;26077
4376717.53611915;3790914.03530915;26078
4383469.12270729;3802499.6347332;26095
4383866.51403549;3803181.23430608;26096
4384263.93192121;3803862.84424016;26097
4384661.37636168;3804544.46452711;26098
4385058.84735411;3805226.09515863;26099
4385456.34489573;3805907.73612639;26100
4385853.86898374;3806589.38742207;26101
4386251.41961536;3807271.04903734;26102
4386648.99678781;3807952.7209639;26103
4387046.6004983;3808634.4031934;26104
4387444.23074404;3809316.09571754;26105
4387841.88752224;3809997.79852798;26106
4388239.57083011;3810679.51161638;26107
4388637.28066487;3811361.23497444;26108
4389035.01702371;3812042.96859382;26109
4389432.77990384;3812724.71246617;26110
4389830.56930248;3813406.46658318;26111
4390228.38521682;3814088.23093649;26112
4390626.22764406;3814770.0055178;26113
4391024.09658142;3815451.79031874;26114
4391421.99202609;3816133.585331;26115
4391819.91397528;3816815.39054621;26116
4392217.86242617;3817497.20595606;26117
4392615.83737598;3818179.03155219;26118
4393013.83882189;3818860.86732626;26119
4393411.8667611;3819542.71326992;26120
4393809.92119081;3820224.56937484;26121
4394208.00210822;3820906.43563267;26122
4394606.10951052;3821588.31203504;26123
4395004.24339489;3822270.19857363;26124
4395402.40375853;3822952.09524008;26125
4395800.59059862;3823634.00202603;26126
4396198.80391236;3824315.91892313;26127
4396597.04369694;3824997.84592302;26128
4396995.30994955;3825679.78301735;26129
4397393.60266736;3826361.73019778;26130
4397791.92184756;3827043.68745593;26131
4398190.26748734;3827725.65478344;26132
4398588.63958388;3828407.63217196;26133
4398987.03813436;3829089.61961312;26134
4399385.46313596;3829771.61709857;26135
4399783.91458586;3830453.62461992;26136
4400182.39248124;3831135.64216884;26137
4400580.89681928;3831817.66973693;26138
4400979.42759715;3832499.70731584;26139
4401377.98481203;3833181.75489718;26140
4401776.56846109;3833863.81247261;26141
4402175.17854151;3834545.88003373;26142
4402573.81505046;3835227.95757218;26143
4402972.4779851;3835910.04507959;26144
4403371.16734262;3836592.14254759;26145
4403769.88312018;3837274.24996776;26146
4404168.62531494;3837956.36733177;26147
4404567.39392407;3838638.49463121;26148
4404966.18894474;3839320.63185773;26149
4405365.01037413;3840002.77900292;26150
4405763.85820937;3840684.93605839;26151
4406162.73244766;3841367.10301579;26152
4406561.63308613;3842049.2798667;26153
4406960.56012196;3842731.46660276;26154
4407359.5135523;3843413.66321555;26155
4407758.49337432;3844095.86969671;26156
4408157.49958516;3844778.08603784;26157
4408556.532182;3845460.31223053;26158
4408955.59116197;3846142.54826642;26159
4409354.67652224;3846824.79413709;26160
4409753.78825996;3847507.04983415;26161
4410152.92637228;3848189.3153492;26162
4410552.09085637;3848871.59067384;26163
4410951.28170935;3849553.87579968;26164
4411350.49892839;3850236.17071832;26165
4411749.74251063;3850918.47542133;26166
4412149.01245322;3851600.78990035;26167
4412548.30875331;3852283.11414694;26168
4412947.63140804;3852965.44815271;26169
4413346.98041455;3853647.79190924;26170
4413746.35576999;3854330.14540813;26171
4414145.7574715;3855012.50864098;26172
4414545.18551623;3855694.88159937;26173
4414944.6399013;3856377.26427488;26174
4415344.12062387;3857059.6566591;26175
4415743.62768106;3857742.05874362;26176
4416542.72078788;3859106.89197988;26178
4416942.30683177;3859789.32311479;26179
4417341.91919884;3860471.76391633;26180
4418940.63184143;3863201.62362027;26184
4419340.37578131;3863884.11262859;26185
4419740.14602715;3864566.61125298;26186
4420139.94257606;3865249.11948504;26187
4420539.76542517;3865931.63731629;26188
4420939.6145716;3866614.16473836;26189
4421339.49001249;3867296.70174276;26190
4421739.39174495;3867979.2483211;26191
4422139.3197661;3868661.80446492;26192
4422539.27407307;3869344.37016579;26193
4422939.25466297;3870026.94541529;26194
4423339.26153292;3870709.53020495;26195
4427741.07076049;3878218.59012814;26206
4428141.39276589;3878901.28874124;26207
4342393.38313545;3733426.42746335;26473
4342788.03574233;3734106.95369793;26474
4343182.71518749;3734787.49113545;26475
4343577.42146825;3735468.03976772;26476
4343972.15458195;3736148.59958656;26477
4344366.9145259;3736829.17058377;26478
4344761.70129743;3737509.75275118;26479
4345156.51489386;3738190.34608058;26480
4345551.35531252;3738870.9505638;26481
4345946.22255072;3739551.56619263;26482
4346341.11660578;3740232.19295888;26483
4346736.03747502;3740912.83085436;26484
4347130.98515576;3741593.47987087;26485
4347525.9596453;3742274.14000022;26486
4347920.96094098;3742954.81123419;26487
4348315.98904009;3743635.49356461;26488
4348711.04393996;3744316.18698325;26489
4349106.1256379;3744996.89148192;26490
4349501.2341312;3745677.60705242;26491
4349896.3694172;3746358.33368654;26492
4350291.53149318;3747039.07137606;26493
4350686.72035647;3747719.82011279;26494
4351081.93600436;3748400.57988852;26495
4351477.17843417;3749081.35069503;26496
4351872.44764319;3749762.13252411;26497
4352267.74362873;3750442.92536754;26498
4352663.0663881;3751123.72921712;26499
4353058.41591858;3751804.54406463;26500
4353453.79221749;3752485.36990185;26501
4353849.19528213;3753166.20672055;26502
4354244.62510977;3753847.05451253;26503
4354640.08169775;3754527.91326956;26504
4355035.56504333;3755208.78298341;26505
4355431.07514382;3755889.66364586;26506
4355826.61199651;3756570.5552487;26507
4356222.17559869;3757251.45778369;26508
4356617.76594766;3757932.3712426;26509
4357013.38304071;3758613.2956172;26510
4357409.02687512;3759294.23089926;26511
4357804.69744819;3759975.17708055;26512
4358200.3947572;3760656.13415285;26513
4358596.11879944;3761337.10210792;26514
4358991.86957218;3762018.08093752;26515
4359387.64707274;3762699.07063339;26516
4359783.45129837;3763380.07118734;26517
4360179.28224637;3764061.08259109;26518
4360575.13991401;3764742.10483641;26519
4360971.02429857;3765423.13791508;26520
4361366.93539735;3766104.18181882;26521
4361762.8732076;3766785.23653941;26522
4362158.83772661;3767466.3020686;26523
4362554.82895166;3768147.37839814;26524
4362950.84688002;3768828.46551978;26525
4363346.89150896;3769509.56342529;26526
4363742.96283577;3770190.67210637;26527
4364139.06085769;3770871.79155483;26528
4364535.18557203;3771552.92176237;26529
4364931.33697602;3772234.06272074;26530
4365327.51506696;3772915.21442171;26531
4365723.7198421;3773596.37685699;26532
4366119.95129872;3774277.55001835;26533
4366516.20943407;3774958.73389751;26534
4366912.49424542;3775639.92848621;26535
4367308.80573004;3776321.13377621;26536
4367705.14388519;3777002.34975921;26537
4368101.50870813;3777683.57642697;26538
4368497.90019612;3778364.81377123;26539
4368894.31834642;3779046.0617837;26540
4369290.76315629;3779727.32045611;26541
4369687.23462297;3780408.58978021;26542
4370083.73274374;3781089.86974771;26543
4370480.25751585;3781771.16035034;26544
4370876.80893655;3782452.46157984;26545
4371273.38700308;3783133.77342792;26546
4371669.99171272;3783815.0958863;26547
4372066.62306269;3784496.42894672;26548
4372463.28105027;3785177.77260088;26549
4372859.96567268;3785859.12684052;26550
4373256.67692719;3786540.49165733;26551
4373653.41481104;3787221.86704305;26552
4374050.17932147;3787903.25298939;26553
4374446.97045573;3788584.64948806;26554
4374843.78821106;3789266.05653077;26555
4375240.63258471;3789947.47410924;26556
4375637.50357391;3790628.90221518;26557
4376034.40117592;3791310.34084029;26558
4381593.76039976;3800851.58145915;26572
4381991.05686185;3801533.17687607;26573
4382388.37989245;3802214.78267934;26574
4382785.72948877;3802896.39886064;26575
4383183.10564804;3803578.02541166;26576
4383580.50836747;3804259.66232408;26577
4383977.93764429;3804941.30958959;26578
4384375.39347572;3805622.96719985;26579
4384772.87585897;3806304.63514656;26580
4385170.38479125;3806986.3134214;26581
4385567.92026979;3807668.00201603;26582
4385965.48229181;3808349.70092216;26583
4386363.07085449;3809031.41013143;26584
4386760.68595508;3809713.12963554;26585
4387158.32759077;3810394.85942615;26586
4387555.99575877;3811076.59949493;26587
4387953.6904563;3811758.34983356;26588
4388351.41168056;3812440.11043371;26589
4388749.15942876;3813121.88128704;26590
4389146.93369811;3813803.66238522;26591
4389544.73448581;3814485.4537199;26592
4389942.56178906;3815167.25528277;26593
4390340.41560507;3815849.06706549;26594
4390738.29593103;3816530.88905969;26595
4391136.20276416;3817212.72125707;26596
4391534.13610165;3817894.56364927;26597
4391932.09594069;3818576.41622796;26598
4392330.08227849;3819258.27898477;26599
4392728.09511225;3819940.15191139;26600
4393126.13443915;3820622.03499944;26601
4393524.20025639;3821303.92824059;26602
4393922.29256117;3821985.83162649;26603
4394320.41135068;3822667.74514879;26604
4394718.5566221;3823349.66879916;26605
4395116.72837264;3824031.6025692;26606
4395514.92659947;3824713.54645059;26607
4395913.1512998;3825395.50043497;26608
4396311.4024708;3826077.46451397;26609
4396709.68010966;3826759.43867926;26610
4397107.98421357;3827441.42292246;26611
4397506.31477971;3828123.41723521;26612
4397904.67180525;3828805.42160916;26613
4398303.0552874;3829487.43603593;26614
4398701.46522332;3830169.46050718;26615
4399099.9016102;3830851.49501454;26616
4399498.36444522;3831533.53954962;26617
4399896.85372554;3832215.59410407;26618
4400295.36944836;3832897.65866952;26619
4400693.91161084;3833579.73323761;26620
4401092.48021016;3834261.81779994;26621
4401491.07524349;3834943.91234818;26622
4401889.69670802;3835626.01687391;26623
4402288.3446009;3836308.13136878;26624
4402687.0189193;3836990.25582442;26625
4403085.71966042;3837672.39023243;26626
4403484.44682139;3838354.53458445;26627
4403883.2003994;3839036.68887209;26628
4404281.9803916;3839718.85308697;26629
4404680.78679518;3840401.02722071;26630
4405079.61960729;3841083.21126493;26631
4405478.47882508;3841765.40521124;26632
4405877.36444574;3842447.60905123;26633
4406276.27646641;3843129.82277655;26634
4406675.21488425;3843812.0463788;26635
4407074.17969643;3844494.27984958;26636
4407473.17090011;3845176.52318051;26637
4407872.18849244;3845858.77636318;26638
4408271.23247058;3846541.03938922;26639
4408670.30283168;3847223.31225021;26640
4409069.39957289;3847905.59493777;26641
4409468.52269137;3848587.8874435;26642
4409867.67218428;3849270.18975899;26643
4410266.84804875;3849952.50187585;26644
4410666.05028194;3850634.82378567;26645
4411065.27888101;3851317.15548007;26646
4411464.5338431;3851999.49695061;26647
4411863.81516534;3852681.84818891;26648
4412263.1228449;3853364.20918656;26649
4412662.45687891;3854046.57993515;26650
4413061.81726452;3854728.96042626;26651
4413461.20399887;3855411.35065149;26652
4413860.6170791;3856093.75060243;26653
4414260.05650235;3856776.16027067;26654
4414659.52226577;3857458.57964778;26655
4415059.01436648;3858141.00872536;26656
4415458.53280163;3858823.44749498;26657
4415858.07756836;3859505.89594825;26658
4416257.64866379;3860188.35407672;26659
4416657.24608506;3860870.82187197;26660
4418655.62797868;3864283.30555531;26665
4419055.38329477;3864965.83117441;26666
4419455.16491661;3865648.36640132;26667
4419854.97284133;3866330.91122762;26668
4420254.80706605;3867013.46564485;26669
4420654.6675879;3867696.02964461;26670
4421054.554404;3868378.60321845;26671
4421454.46751146;3869061.18635794;26672
4421854.40690742;3869743.77905465;26673
4422654.36455329;3871108.99308592;26675
4423054.38279744;3871791.61440363;26676
4423854.49811374;3873156.88560093;26678
4424254.59518013;3873839.53546365;26679
4424654.71851482;3874522.19482449;26680
4425054.86811494;3875204.86367501;26681
4425455.04397758;3875887.54200674;26682
4426655.72911179;3877935.63380479;26685
4427056.00999564;3878618.34997693;26686
4427456.31712757;3879301.07558803;26687
4341711.52377525;3733820.42139205;26953
4342106.16094272;3734500.9745785;26954
4342895.51579763;3735862.1145528;26956
4343290.23347972;3736542.70132425;26957
4343684.97799466;3737223.29927437;26958
4344079.74933978;3737903.90839491;26959
4344474.54751241;3738584.52867771;26960
4344869.37250986;3739265.16011457;26961
4345264.22432945;3739945.8026973;26962
4345659.1029685;3740626.4564177;26963
4346054.00842435;3741307.12126758;26964
4346448.94069428;3741987.79723874;26965
4346843.89977563;3742668.48432298;26966
4347238.88566571;3743349.18251211;26967
4347633.89836183;3744029.89179792;26968
4348028.93786132;3744710.61217221;26969
4348424.00416147;3745391.34362678;26970
4348819.0972596;3746072.08615342;26971
4349214.21715302;3746752.83974392;26972
4349609.36383904;3747433.60439008;26973
4350004.53731497;3748114.38008371;26974
4350399.73757811;3748795.16681655;26975
4350794.96462577;3749475.96458043;26976
4351190.21845525;3750156.77336713;26977
4351585.49906386;3750837.59316843;26978
4351980.80644889;3751518.42397611;26979
4352376.14060767;3752199.26578197;26980
4352771.50153747;3752880.11857778;26981
4353166.88923561;3753560.98235531;26982
4353562.30369937;3754241.85710637;26983
4353957.74492606;3754922.74282271;26984
4354353.21291297;3755603.63949612;26985
4354748.70765741;3756284.54711837;26986
4355144.22915666;3756965.46568124;26987
4355539.77740801;3757646.3951765;26988
4355935.35240876;3758327.33559593;26989
4356330.9541562;3759008.28693128;26990
4356726.58264762;3759689.24917434;26991
4357122.2378803;3760370.22231687;26992
4357517.91985155;3761051.20635064;26993
4357913.62855863;3761732.2012674;26994
4358309.36399885;3762413.20705893;26995
4358705.12616947;3763094.22371699;26996
4359100.9150678;3763775.25123334;26997
4359496.7306911;3764456.28959974;26998
4359892.57303667;3765137.33880794;26999
4360288.44210177;3765818.39884971;27000
4360684.3378837;3766499.46971681;27001
4361080.26037973;3767180.55140097;27002
4361476.20958714;3767861.64389397;27003
4361872.1855032;3768542.74718754;27004
4362268.18812519;3769223.86127346;27005
4362664.21745038;3769904.98614345;27006
4363060.27347605;3770586.12178929;27007
4363456.35619947;3771267.2682027;27008
4363852.46561791;3771948.42537542;27009
4364248.60172864;3772629.59329922;27010
4364644.76452892;3773310.77196583;27011
4365040.95401603;3773991.961367;27012
4365437.17018725;3774673.16149446;27013
4365833.41303982;3775354.37233995;27014
4366229.68257101;3776035.59389521;27015
4366625.97877809;3776716.82615199;27016
4367022.30165833;3777398.069102;27017
4367418.65120898;3778079.32273699;27018
4367815.0274273;3778760.5870487;27019
4368211.43031056;3779441.86202884;27020
4368607.85985601;3780123.14766916;27021
4369004.31606091;3780804.44396139;27022
4369400.79892252;3781485.75089723;27023
4369797.30843808;3782167.06846844;27024
4370193.84460487;3782848.39666673;27025
4370590.40742012;3783529.73548382;27026
4370986.9968811;3784211.08491144;27027
4371383.61298505;3784892.4449413;27028
4371780.25572922;3785573.81556514;27029
4372176.92511086;3786255.19677466;27030
4372573.62112723;3786936.58856159;27031
4372970.34377557;3787617.99091764;27032
4373367.09305312;3788299.40383452;27033
4373763.86895713;3788980.82730395;27034
4374160.67148484;3789662.26131765;27035
4374557.50063349;3790343.70586731;27036
4374954.35640035;3791025.16094466;27037
4375351.23878262;3791706.62654139;27038
4375748.14777756;3792388.10264923;27039
4380910.38520689;3801248.24478532;27052
4381307.66648879;3801929.86717704;27053
4381704.97434182;3802611.49995532;27054
4382102.30876323;3803293.14311183;27055
4382499.66975022;3803974.79663826;27056
4382897.05730001;3804656.46052629;27057
4383294.47140983;3805338.13476762;27058
4383691.9120769;3806019.81935391;27059
4384089.37929842;3806701.51427686;27060
4384486.87307164;3807383.21952814;27061
4384884.39339374;3808064.93509942;27062
4385281.94026195;3808746.66098238;27063
4385679.51367349;3809428.39716871;27064
4386077.11362557;3810110.14365007;27065
4386474.74011539;3810791.90041812;27066
4386872.39314017;3811473.66746455;27067
4387270.07269713;3812155.44478104;27068
4387667.77878345;3812837.23235923;27069
4388065.51139637;3813519.03019082;27070
4388463.27053307;3814200.83826744;27071
4388861.05619077;3814882.65658078;27072
4389258.86836667;3815564.48512249;27073
4389656.70705797;3816246.32388426;27074
4390054.57226188;3816928.17285771;27075
4390452.4639756;3817610.03203452;27076
4390850.38219632;3818291.90140636;27077
4391248.32692125;3818973.78096486;27078
4391646.29814759;3819655.6707017;27079
4392044.29587252;3820337.57060853;27080
4392442.32009326;3821019.48067701;27081
4392840.37080699;3821701.40089876;27082
4393238.4480109;3822383.33126545;27083
4393636.55170219;3823065.27176876;27084
4394034.68187804;3823747.22240029;27085
4394432.83853567;3824429.18315171;27086
4394831.02167224;3825111.15401467;27087
4395229.23128495;3825793.13498081;27088
4395627.467371;3826475.12604176;27089
4396025.72992755;3827157.12718919;27090
4396424.0189518;3827839.13841471;27091
4396822.33444094;3828521.15970998;27092
4397220.67639215;3829203.19106663;27093
4397619.0448026;3829885.23247631;27094
4398017.43966949;3830567.28393062;27095
4398415.86098999;3831249.34542124;27096
4398814.30876127;3831931.41693977;27097
